DATE,SUSPECTED_CRIME_DESCRIPTION,SUSPECT_ARRESTED_FLAG,SUMMONS_ISSUED_FLAG,FRISKED_FLAG,SEARCHED_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,PRECINCT,STOP_LOCATION_X,STOP_LOCATION_Y
2022-08-13,8,1,0,0,1,35,1,1,112,1025829,206729
2022-08-14,1,1,0,1,1,50,1,1,75,1022683,182650
2022-08-14,1,0,0,1,0,18,1,4,46,1007269,250742
2022-08-14,1,0,0,1,0,30,1,4,46,1010130,250235
2022-08-14,3,1,0,0,1,22,1,1,69,1011359,174331
2022-08-14,1,0,0,1,1,30,1,1,69,1009247,169615
2022-08-14,7,1,0,0,1,26,1,4,41,1013232,236725
2022-08-14,6,1,0,1,1,27,1,1,63,1003466,168077
2022-08-14,1,1,0,0,0,31,1,1,34,1001222,248960
2022-08-14,6,0,0,0,1,19,1,1,123,918356,134716
2022-08-14,3,0,0,0,0,23,2,1,111,1051571,217082
2022-08-14,3,0,0,0,0,25,1,1,111,1051571,217082
2022-08-14,3,0,0,0,0,25,1,1,111,1051571,217082
2022-08-14,3,0,0,0,0,21,1,1,111,1051571,217082
2022-08-14,3,0,1,0,0,23,1,1,111,1051571,217082
2022-08-14,1,0,0,1,0,42,1,1,42,1014763,243753
2022-08-14,1,0,0,0,1,18,1,1,32,998149,235180
2022-08-14,1,0,0,1,0,22,1,2,48,1013223,251430
2022-08-14,20,0,0,0,0,40,1,2,1,980777,194664
2022-08-14,20,0,0,0,0,52,1,2,1,980777,194664
2022-08-14,20,0,0,0,0,20,1,2,1,980777,194664
2022-08-14,6,0,0,0,0,46,1,1,88,989118,191685
2022-08-14,1,0,0,1,0,0,1,1,46,1012643,252165
2022-08-14,3,0,0,0,0,29,1,3,123,933868,138600
2022-08-14,7,1,0,0,1,41,1,3,122,958842,155490
2022-08-14,2,0,0,0,0,24,1,2,30,999688,239772
2022-08-14,1,0,1,1,1,17,1,1,48,1014295,253237
2022-08-14,1,0,0,1,1,19,1,1,48,1014957,246924
2022-08-14,1,0,0,1,0,25,1,1,73,1007397,188214
2022-08-14,1,0,0,1,0,21,1,1,73,1007397,188214
2022-08-14,1,0,0,1,0,0,3,8,73,1007397,188214
2022-08-14,1,0,0,1,1,30,1,2,48,1014295,253237
2022-08-14,1,0,0,1,1,30,1,1,46,1012233,252363
2022-08-14,2,0,0,0,0,48,1,4,24,993870,231490
2022-08-14,2,0,0,0,0,31,1,4,24,993870,231490
2022-08-14,1,1,0,1,1,27,1,1,46,1006335,248320
2022-08-14,3,0,0,0,0,36,1,2,83,1007606,194296
2022-08-14,3,0,0,0,0,31,1,2,83,1007606,194296
2022-08-14,3,0,0,0,0,21,1,2,83,1007606,194296
2022-08-14,1,0,0,1,0,22,1,2,52,1018655,258181
2022-08-14,3,0,0,0,0,57,1,5,109,1032812,214570
2022-08-14,1,0,0,1,1,0,2,8,40,1009916,231529
2022-08-14,12,1,0,1,0,25,1,,20,990910,222076
2022-08-14,1,0,1,0,0,20,1,1,69,1012059,174001
2022-08-14,1,0,1,0,0,20,1,1,69,1012059,174001
2022-08-14,1,0,1,0,0,19,1,1,69,1012059,174001
2022-08-14,5,0,0,1,0,21,1,1,114,1007134,218005
2022-08-14,5,1,0,0,1,45,1,1,112,1022411,205308
2022-08-14,1,1,0,1,1,20,1,2,66,986092,173826
2022-08-14,1,1,0,1,0,22,1,1,75,1017631,180181
2022-08-14,1,0,0,0,1,18,1,1,75,1015034,187827
2022-08-14,10,1,0,1,1,55,1,3,13,987085,208379
2022-08-14,1,0,0,1,1,54,1,3,121,943072,167675
2022-08-14,1,0,0,0,0,18,1,1,75,1014832,178661
2022-08-14,1,1,0,1,1,19,1,1,48,1015393,246841
2022-08-14,1,1,0,1,1,17,1,4,43,1023704,242264
2022-08-14,3,0,0,0,0,0,1,3,79,999560,191484
2022-08-14,1,0,0,1,0,30,1,2,40,1009423,236789
2022-08-14,7,0,0,0,0,0,1,1,48,1015400,248170
2022-08-14,9,0,0,1,1,0,1,1,113,1052557,194193
2022-08-15,1,0,0,1,0,0,1,1,79,999465,190731
2022-08-15,2,0,0,1,0,23,1,1,43,1023617,238013
2022-08-15,1,0,0,1,0,16,2,1,42,1010531,242680
2022-08-15,3,0,0,0,0,22,1,2,44,1003966,244566
2022-08-15,1,0,0,1,1,33,1,1,77,997358,184882
2022-08-15,1,0,0,1,1,16,1,1,79,999465,190731
2022-08-15,8,1,0,0,0,45,1,4,52,1010737,253673
2022-08-15,1,0,0,1,1,42,1,1,84,989086,194710
2022-08-15,1,0,0,1,0,50,1,1,75,1014306,178681
2022-08-15,1,0,0,1,1,15,1,1,84,989268,193807
2022-08-15,2,1,0,1,1,15,1,1,9,987778,205470
2022-08-15,1,0,0,1,0,18,1,1,46,1012419,251454
2022-08-15,1,0,0,1,0,17,1,1,46,1005632,249578
2022-08-15,6,0,1,1,1,35,1,1,107,1034795,197022
2022-08-15,3,0,0,1,0,24,1,1,90,998558,199420
2022-08-15,1,0,0,1,0,24,1,1,90,998558,199420
2022-08-15,1,0,0,1,1,0,1,1,46,1011485,248280
2022-08-15,1,0,0,1,0,0,1,8,46,1011576,251792
2022-08-15,10,0,0,0,1,55,1,1,70,994516,176276
2022-08-15,8,1,0,0,1,47,1,1,103,1040435,197625
2022-08-15,5,1,0,0,0,50,2,3,28,996870,232828
2022-08-15,12,0,0,0,1,24,1,1,60,989851,154709
2022-08-15,2,0,0,0,0,30,1,1,49,1022491,252500
2022-08-15,1,0,0,1,1,25,1,2,46,1012660,253154
2022-08-15,1,0,0,1,0,0,1,1,73,1009961,182663
2022-08-15,6,0,0,0,0,40,1,1,28,999477,233821
2022-08-15,6,1,0,0,1,50,1,3,24,992608,227916
2022-08-15,1,0,0,1,1,28,1,4,114,1002331,212885
2022-08-15,11,0,0,0,0,43,1,1,78,990503,187330
2022-08-15,7,1,0,1,1,33,1,1,73,1010796,186802
2022-08-15,1,0,0,1,0,30,1,4,17,993123,217087
2022-08-15,8,0,0,0,0,41,1,1,67,997160,176363
2022-08-15,2,0,0,0,0,34,1,3,62,991976,159402
2022-08-15,3,1,0,1,1,20,1,1,7,987720,201699
2022-08-15,6,1,0,0,1,30,1,1,72,982629,178306
2022-08-15,2,1,0,0,1,14,1,1,32,999052,237668
2022-08-15,6,0,0,0,0,32,1,4,1,983538,201408
2022-08-15,3,1,0,0,1,53,1,1,1,983133,203600
2022-08-15,6,0,0,1,0,28,1,1,79,1000461,188811
2022-08-15,1,0,0,1,1,15,1,1,79,999465,190731
2022-08-15,2,1,0,1,1,16,1,1,18,988312,215690
2022-08-15,12,1,0,0,0,16,2,1,78,987645,183400
2022-08-15,2,0,0,1,1,32,1,3,62,991976,159402
2022-08-15,6,1,0,0,0,34,1,2,79,1001259,186907
2022-08-16,5,0,0,0,0,20,1,1,105,1061146,203933
2022-08-16,14,0,0,0,0,22,1,1,105,1061146,203933
2022-08-16,1,0,0,1,0,14,1,1,75,1014463,184555
2022-08-16,1,0,1,1,1,17,1,4,43,1018802,242336
2022-08-16,1,1,0,1,1,25,1,1,90,998550,197336
2022-08-16,2,1,0,1,1,28,1,5,109,1035348,218091
2022-08-16,2,1,0,1,1,18,1,1,109,1035348,218091
2022-08-16,1,0,0,1,1,0,1,1,69,1012807,175576
2022-08-16,16,1,0,0,1,28,1,1,28,997488,230398
2022-08-16,6,1,0,1,1,22,1,5,100,1039121,155192
2022-08-16,7,0,0,0,0,55,1,2,106,1034393,185662
2022-08-16,5,0,0,0,0,33,1,2,62,988526,159984
2022-08-16,1,0,0,1,1,30,1,1,14,987078,215157
2022-08-16,6,1,0,1,1,26,1,1,100,1039121,155192
2022-08-16,2,0,0,0,0,22,1,1,18,990647,217634
2022-08-16,2,0,0,0,0,22,1,3,18,990647,217634
2022-08-16,2,0,0,0,0,22,1,3,18,990647,217634
2022-08-16,2,0,0,0,0,21,1,3,18,990647,217634
2022-08-16,2,0,0,0,0,22,1,3,18,990647,217634
2022-08-16,2,0,0,0,0,22,1,3,18,990647,217634
2022-08-16,2,0,0,0,0,21,1,3,18,990647,217634
2022-08-16,12,1,0,1,0,45,1,2,40,1008049,236794
2022-08-16,2,0,0,0,0,16,1,3,18,990647,217634
2022-08-16,2,0,0,0,0,19,1,3,18,990647,217634
2022-08-16,2,0,0,0,0,20,1,2,18,990647,217634
2022-08-16,2,0,0,0,0,20,1,3,18,990647,217634
2022-08-16,2,0,0,0,0,20,1,3,18,990647,217634
2022-08-16,2,0,0,0,0,20,2,7,18,990647,217634
2022-08-16,5,0,0,0,0,38,2,1,114,1007797,217677
2022-08-16,1,0,0,1,0,25,1,1,43,1023927,239520
2022-08-17,1,0,0,1,0,17,1,2,121,940440,167464
2022-08-17,2,1,0,0,1,14,1,1,69,1014866,170207
2022-08-17,2,1,0,1,1,16,1,1,47,1026880,265900
2022-08-17,6,1,0,1,1,20,1,1,50,1011132,271148
2022-08-17,6,1,0,1,1,20,1,4,50,1011132,271148
2022-08-17,2,0,0,1,1,17,1,2,112,1026335,207722
2022-08-17,20,0,0,0,1,45,1,2,110,1024355,210347
2022-08-17,3,1,0,1,1,16,1,4,33,1000051,244374
2022-08-17,17,0,0,0,0,24,1,5,9,988039,205709
2022-08-17,1,1,0,1,1,27,1,1,5,986423,201501
2022-08-17,9,0,0,1,0,20,1,2,40,1006303,236082
2022-08-17,1,1,0,1,0,49,1,1,46,1008721,247868
2022-08-17,5,1,0,0,1,34,1,2,19,994907,219145
2022-08-17,5,0,0,0,0,32,1,3,19,994907,219145
2022-08-17,2,1,0,1,1,13,1,1,69,1015798,170384
2022-08-17,5,1,0,0,1,35,1,2,19,995037,219380
2022-08-17,5,0,0,0,1,40,1,1,81,1006237,186505
2022-08-17,6,0,0,0,0,37,1,3,122,954233,150214
2022-08-17,6,0,0,0,0,26,1,3,122,954233,150214
2022-08-17,7,0,0,1,0,35,1,8,83,1005786,194364
2022-08-17,11,1,0,0,1,0,1,1,6,984808,206309
2022-08-17,9,0,0,0,0,0,1,4,52,1014782,254598
2022-08-17,9,0,0,0,0,0,1,4,52,1014782,254598
2022-08-17,5,1,0,0,1,23,1,1,112,1022398,205427
2022-08-17,2,0,0,0,0,21,2,2,44,1003424,239432
2022-08-17,2,0,0,0,0,26,2,2,44,1003424,239432
2022-08-17,1,1,0,0,1,20,1,2,114,1002115,218517
2022-08-17,1,0,0,1,0,28,1,2,42,1011377,238930
2022-08-17,1,0,0,1,1,21,1,,108,1007904,210519
2022-08-17,1,0,0,1,0,18,1,4,43,1024668,241683
2022-08-17,3,0,0,0,1,24,1,1,34,1003487,248488
2022-08-17,3,0,0,0,0,15,1,1,5,984297,200916
2022-08-17,3,0,0,0,0,15,1,1,5,984297,200916
2022-08-17,1,0,0,1,0,20,1,4,43,1021411,236890
2022-08-17,3,1,0,0,1,37,1,1,71,1001698,179824
2022-08-17,1,0,1,1,0,21,2,1,60,983356,149868
2022-08-17,5,0,0,0,0,43,1,4,94,995804,200604
2022-08-17,7,0,0,0,0,35,2,1,67,1005477,181150
2022-08-17,6,0,0,0,0,40,1,3,94,995743,201206
2022-08-17,1,0,0,1,0,18,1,1,44,1010430,245242
2022-08-17,10,0,0,1,1,44,1,3,13,988510,206989
2022-08-17,2,1,0,0,1,32,1,1,18,987511,216386
2022-08-17,10,0,0,1,1,0,1,1,14,986429,214099
2022-08-18,1,0,0,1,0,59,1,1,77,1005187,182675
2022-08-18,10,0,0,1,0,24,1,1,73,1011133,186251
2022-08-18,1,0,0,0,0,16,2,1,88,992535,188089
2022-08-18,8,1,0,0,1,26,1,3,20,989494,224090
2022-08-18,2,0,0,1,0,18,2,1,42,1014450,241737
2022-08-18,7,1,1,0,0,0,1,2,44,1007808,245246
2022-08-18,1,1,0,1,1,19,1,1,67,997359,174381
2022-08-18,1,0,0,1,1,31,1,1,69,1012821,177348
2022-08-18,1,0,0,1,0,19,1,1,24,992846,229279
2022-08-18,1,0,0,0,1,40,2,1,26,994185,233553
2022-08-18,9,1,0,1,1,17,1,1,101,1048803,156340
2022-08-18,1,0,0,1,0,23,1,1,113,1044112,189308
2022-08-18,1,1,1,0,1,36,1,4,114,1006941,219842
2022-08-18,3,0,0,0,0,40,1,1,79,998234,186890
2022-08-18,16,0,0,0,0,27,1,5,66,982735,172240
2022-08-18,6,1,0,0,1,21,1,1,9,987092,206422
2022-08-18,6,1,0,0,1,21,1,1,9,987092,206422
2022-08-18,1,1,0,1,1,15,1,1,101,1043735,156585
2022-08-18,5,0,0,0,0,25,1,3,70,994663,170966
2022-08-18,2,1,0,0,0,15,1,1,34,1007022,256598
2022-08-18,2,1,0,0,0,14,1,2,34,1007022,256598
2022-08-18,2,1,0,0,0,15,1,2,34,1007022,256598
2022-08-18,1,0,0,1,0,39,1,1,48,1013650,251372
2022-08-18,1,0,0,1,1,0,1,4,44,1007367,243950
2022-08-18,1,1,0,1,1,26,1,4,44,1004901,242635
2022-08-18,2,1,0,1,1,11,1,4,102,1025149,189117
2022-08-18,1,0,0,1,1,0,1,1,48,1017226,251575
2022-08-18,1,0,0,0,0,17,2,2,40,1009277,235335
2022-08-18,2,1,0,1,1,13,1,1,102,1024915,189029
2022-08-18,1,0,0,1,1,30,1,4,40,1008182,236079
2022-08-18,8,0,0,0,0,44,1,2,19,996404,223051
2022-08-19,1,0,0,1,0,30,1,1,47,1021834,258976
2022-08-19,1,0,0,1,0,65,1,1,32,1001288,235158
2022-08-19,1,0,0,1,0,28,1,1,88,991403,192971
2022-08-19,2,0,0,0,0,30,1,2,115,1021795,217616
2022-08-19,6,0,0,0,1,0,2,3,19,992491,217967
2022-08-19,1,1,0,1,1,18,1,1,84,986981,191537
2022-08-19,6,0,0,0,0,38,1,5,109,1027533,220302
2022-08-19,6,0,0,0,0,49,1,5,109,1027533,220302
2022-08-19,5,1,0,0,0,47,1,1,24,994170,227958
2022-08-19,9,0,0,0,0,59,1,2,88,989685,191441
2022-08-19,1,0,1,1,1,47,1,1,30,999674,239744
2022-08-19,3,0,0,1,0,16,1,1,23,998676,228168
2022-08-19,1,0,0,1,0,25,1,1,46,1005124,247916
2022-08-19,1,0,0,1,1,30,1,1,46,1012701,253506
2022-08-19,6,0,0,0,0,38,1,1,46,1011964,251634
2022-08-19,10,1,0,0,0,44,1,1,42,1011732,238908
2022-08-19,1,1,0,0,1,38,1,2,46,1012004,249112
2022-08-19,7,0,0,0,0,28,1,1,77,1005601,183804
2022-08-19,1,0,0,0,0,30,1,3,9,989602,205308
2022-08-19,1,0,0,1,1,26,1,1,46,1012103,250454
2022-08-19,6,0,0,0,0,48,1,1,17,992097,214188
2022-08-19,5,1,0,1,1,55,1,1,17,993393,215902
2022-08-19,5,1,0,0,1,63,1,5,108,1007390,209951
2022-08-19,6,0,0,0,0,25,1,1,104,1014019,202922
2022-08-19,1,0,0,0,0,15,1,1,113,1046497,184610
2022-08-19,5,1,0,0,1,57,1,1,112,1022885,205425
2022-08-19,5,1,0,0,1,43,1,1,112,1022885,205425
2022-08-19,2,1,0,0,1,22,2,4,14,987605,214252
2022-08-19,1,1,0,1,1,28,1,1,40,1007672,233830
2022-08-19,1,0,0,0,0,0,1,1,42,1015095,244633
2022-08-19,1,0,0,1,1,16,1,1,41,1011216,237082
2022-08-19,1,0,0,1,0,17,1,1,40,1008135,235470
2022-08-19,5,0,0,0,0,25,1,3,1,983728,203907
2022-08-19,1,0,0,1,0,25,1,1,48,1015046,245076
2022-08-19,1,0,0,1,0,17,1,1,77,1004941,183486
2022-08-19,2,1,0,0,1,27,1,1,42,1012642,242881
2022-08-20,1,1,0,0,1,15,1,1,67,999024,176053
2022-08-20,1,1,0,1,1,15,1,1,67,999024,176053
2022-08-20,1,1,0,1,1,14,1,1,67,999024,176053
2022-08-20,13,1,0,0,1,18,1,1,40,1005217,233550
2022-08-20,12,1,0,0,1,33,1,2,69,1009733,173622
2022-08-20,1,1,0,0,1,45,1,1,77,1003391,183981
2022-08-20,8,0,0,0,0,0,1,2,14,988178,215166
2022-08-20,1,0,0,0,0,18,1,5,123,931926,137043
2022-08-20,3,0,0,1,0,23,1,1,94,1001073,200719
2022-08-20,1,0,0,0,0,46,1,4,50,1010952,256240
2022-08-20,14,1,0,0,1,38,2,3,107,1037989,207835
2022-08-20,12,0,0,0,0,0,1,1,79,1000929,193632
2022-08-20,1,0,0,1,1,17,1,1,44,1006775,242094
2022-08-20,1,0,0,0,0,45,1,1,60,989514,148693
2022-08-20,8,0,0,0,0,17,1,1,109,1035481,208904
2022-08-20,1,1,0,1,1,16,1,2,40,1008007,235481
2022-08-20,6,0,0,0,0,54,1,1,84,989794,187755
2022-08-20,1,0,0,1,0,20,1,3,46,1013049,253439
2022-08-20,3,0,0,0,0,0,1,2,88,990733,192181
2022-08-20,1,0,0,0,0,0,1,3,123,929747,136255
2022-08-20,1,0,0,0,0,0,1,3,123,931926,137043
2022-08-20,1,1,0,1,1,27,1,1,49,1020818,248692
2022-08-20,1,0,0,1,1,25,1,4,46,1013888,253284
2022-08-20,1,0,0,1,1,28,1,2,46,1009542,248248
2022-08-20,1,1,0,0,0,32,1,1,81,1002803,190025
2022-08-20,9,1,0,0,1,47,1,1,10,984093,209160
2022-08-20,12,0,0,0,0,48,1,1,69,1009704,173192
2022-08-20,18,1,0,0,1,62,1,1,9,989894,204378
2022-08-20,1,0,0,1,0,31,1,2,104,1010659,197959
2022-08-20,2,0,0,0,0,30,1,1,14,987093,215184
2022-08-20,1,0,0,1,1,30,1,1,14,986326,213913
2022-08-20,1,0,0,1,1,13,1,1,101,1047321,156712
2022-08-20,10,0,0,1,0,33,1,2,28,998192,233315
2022-08-20,2,0,0,0,0,40,1,1,14,988178,215166
2022-08-20,1,0,0,1,1,25,1,1,48,1016881,246107
2022-08-20,1,1,0,1,1,20,1,1,101,1052016,157879
2022-08-20,13,0,0,0,0,23,1,1,67,998752,170741
2022-08-20,6,0,0,1,0,25,3,2,40,1003844,234231
2022-08-20,6,0,0,0,0,0,1,2,67,998130,173669
2022-08-20,1,0,0,1,1,0,1,3,42,1011377,238930
2022-08-20,1,0,0,1,0,30,1,1,105,1054326,186547
2022-08-20,1,1,0,1,1,23,1,1,79,1000191,193106
2022-08-21,6,1,0,1,1,33,2,2,9,989780,203022
2022-08-21,6,1,0,1,1,44,1,4,9,989780,203022
2022-08-21,1,0,0,0,1,0,1,2,40,1009354,235193
2022-08-21,1,1,0,0,1,17,1,4,73,1009375,180992
2022-08-21,6,0,0,1,0,23,1,2,83,1007962,193795
2022-08-21,12,0,0,0,0,36,1,1,49,1020658,254596
2022-08-21,3,1,0,1,1,24,1,1,73,1009729,185496
2022-08-21,1,0,0,1,0,0,1,1,79,998044,192818
2022-08-21,8,1,0,1,1,63,1,1,13,985748,209040
2022-08-21,9,0,0,0,0,22,1,2,109,1039388,216893
2022-08-21,9,0,0,0,0,19,1,2,109,1039388,216893
2022-08-21,6,1,0,0,1,40,2,4,103,1044158,193361
2022-08-21,3,0,0,0,0,48,1,1,120,963883,173882
2022-08-21,1,0,0,1,1,44,1,1,76,983527,184535
2022-08-21,9,1,0,0,1,21,1,2,109,1039388,216893
2022-08-21,9,0,0,0,0,20,1,5,109,1039388,216893
2022-08-21,1,1,0,0,1,36,1,1,73,1011263,182761
2022-08-21,1,0,0,0,0,29,1,1,73,1010347,185871
2022-08-21,3,1,0,0,0,27,1,2,62,983303,159424
2022-08-21,7,0,0,0,0,0,1,4,60,988855,148916
2022-08-21,1,0,0,1,0,0,1,1,73,1009375,180992
2022-08-21,8,0,0,1,0,25,1,3,5,986219,201582
2022-08-21,10,1,0,1,1,35,1,4,46,1007560,249347
2022-08-21,10,0,0,1,1,18,1,4,46,1011661,253064
2022-08-21,6,1,0,0,1,56,1,2,6,984232,206302
2022-08-21,1,0,0,1,0,32,1,1,113,1042588,184761
2022-08-21,5,1,0,0,1,33,1,2,17,992120,215190
2022-08-21,2,0,0,1,1,42,1,1,90,1000161,195682
2022-08-21,2,0,0,1,1,38,1,1,90,1000161,195682
2022-08-21,2,0,0,1,1,37,1,1,90,1000161,195682
2022-08-21,6,1,0,0,0,44,1,2,66,981925,171220
2022-08-21,3,1,0,1,1,39,1,1,67,1004556,177403
2022-08-21,1,0,0,1,0,30,1,1,71,995021,179697
2022-08-21,1,0,0,0,0,0,1,5,106,1026455,187079
2022-08-21,1,0,0,1,1,47,1,1,43,1021302,239632
2022-08-21,1,1,0,0,1,22,1,4,40,1005599,235599
2022-08-21,1,0,0,1,0,25,1,1,40,1005215,236231
2022-08-21,1,0,0,0,0,53,1,1,44,1003816,242900
2022-08-22,11,0,0,1,0,24,1,1,73,1009785,183588
2022-08-22,6,0,0,0,1,0,1,1,40,1006488,235672
2022-08-22,2,1,0,1,1,14,1,1,120,964545,164573
2022-08-22,1,0,0,1,1,14,1,1,75,1014597,179233
2022-08-22,2,1,0,1,1,62,1,1,25,1001979,230938
2022-08-22,2,1,0,0,0,14,1,1,84,988871,190938
2022-08-22,6,1,0,1,1,46,1,2,40,1007165,234616
2022-08-22,1,0,0,1,0,0,1,1,84,988608,194631
2022-08-22,1,0,0,1,1,28,1,1,103,1037015,195666
2022-08-22,2,1,0,1,1,13,1,1,120,963883,163546
2022-08-22,2,1,0,0,1,36,1,2,10,985444,211539
2022-08-22,2,0,0,1,0,11,1,2,84,988871,190938
2022-08-22,1,0,0,1,0,21,1,1,46,1012277,250420
2022-08-22,1,0,0,1,0,0,1,1,46,1011368,247760
2022-08-22,1,0,0,1,0,0,1,2,46,1011368,247760
2022-08-22,8,0,0,0,0,60,1,1,19,994717,219965
2022-08-22,1,0,0,0,1,20,1,1,52,1014320,255538
2022-08-22,3,1,0,1,1,29,1,1,41,1012519,238408
2022-08-22,2,1,0,1,0,27,1,1,6,983985,205857
2022-08-22,1,0,0,1,0,0,1,1,46,1011961,252485
2022-08-22,2,1,0,0,1,36,1,3,5,986212,200770
2022-08-22,1,1,0,1,1,18,1,,106,1033366,181188
2022-08-22,3,0,0,1,0,25,1,2,115,1019393,212881
2022-08-22,3,1,0,0,0,29,1,1,25,1001446,234215
2022-08-22,2,1,0,0,1,30,1,3,18,991771,216755
2022-08-22,1,1,0,1,1,39,1,1,67,1004543,180604
2022-08-22,17,0,0,0,0,22,2,2,42,1010735,241457
2022-08-22,17,0,0,0,0,24,2,2,42,1010735,241457
2022-08-22,2,0,0,0,0,37,1,1,44,1006538,243537
2022-08-22,17,0,0,0,0,24,2,5,42,1010735,241457
2022-08-23,1,1,0,0,1,55,1,8,69,1013089,175056
2022-08-23,1,0,0,1,0,45,1,1,79,999831,189532
2022-08-23,5,1,0,0,1,32,1,1,14,986547,212987
2022-08-23,1,1,0,1,1,31,1,1,75,1017503,184151
2022-08-23,2,0,0,1,0,0,2,1,77,1003199,186020
2022-08-23,22,1,0,1,0,30,1,4,34,1006057,255330
2022-08-23,8,0,0,0,0,30,1,3,83,1006443,196051
2022-08-23,1,0,0,1,0,41,1,1,23,998750,229185
2022-08-23,1,0,0,0,1,22,1,2,90,997964,196629
2022-08-23,1,0,0,1,0,40,1,4,33,1000814,245520
2022-08-23,17,0,0,0,1,20,1,2,108,1008776,210819
2022-08-23,1,1,0,1,1,23,1,2,108,1005908,210036
2022-08-23,13,0,0,1,0,27,1,1,76,981656,185726
2022-08-23,3,0,0,0,0,20,1,2,52,1017302,258532
2022-08-23,1,0,0,1,1,18,3,8,52,1014832,254230
2022-08-23,5,1,0,0,1,63,1,1,94,998147,202390
2022-08-23,1,0,0,1,0,18,1,1,75,1016762,182537
2022-08-23,1,0,0,0,1,19,1,2,52,1013516,253770
2022-08-23,1,0,0,1,1,28,1,1,73,1010511,186444
2022-08-23,1,1,0,1,1,37,1,2,52,1014575,255027
2022-08-23,5,1,0,0,1,43,1,1,19,996063,221093
2022-08-23,5,1,0,0,1,61,1,1,19,996063,221093
2022-08-23,7,0,0,0,0,38,1,1,46,1005763,249850
2022-08-23,8,0,0,0,0,54,1,4,24,992915,225807
2022-08-23,9,1,0,0,1,28,1,1,104,1017180,194982
2022-08-23,1,0,0,0,0,0,1,,79,998000,187182
2022-08-23,2,1,0,1,1,30,1,1,107,1039505,197852
2022-08-23,14,0,0,0,0,53,1,1,66,986043,167625
2022-08-23,2,1,0,0,1,27,1,1,43,1023733,242364
2022-08-23,1,0,0,1,0,31,1,1,79,1001326,186947
2022-08-23,1,0,0,1,0,0,1,1,30,996945,238532
2022-08-23,1,0,0,1,1,28,2,1,30,996945,238532
2022-08-23,3,0,0,0,0,45,2,1,75,1016849,178375
2022-08-23,9,1,0,0,0,0,1,2,44,1008930,244507
2022-08-23,1,1,0,1,1,28,2,1,48,1014373,251680
2022-08-23,5,1,0,0,1,29,1,2,79,997236,192417
2022-08-23,1,0,0,0,0,17,2,3,67,997308,174275
2022-08-23,11,1,0,0,1,53,1,1,23,999364,230299
2022-08-23,1,0,0,0,0,30,2,1,30,997576,239672
2022-08-23,1,0,0,1,0,0,1,1,67,998539,172794
2022-08-23,12,1,0,1,1,39,1,4,41,1013878,239551
2022-08-24,14,1,0,1,1,38,1,3,9,985963,203512
2022-08-24,1,0,0,1,0,64,1,1,84,988908,194715
2022-08-24,1,0,0,1,0,0,1,1,42,1011800,244298
2022-08-24,1,0,0,1,0,25,1,2,46,1010028,249628
2022-08-24,5,1,0,0,1,41,1,1,63,1004763,162852
2022-08-24,1,0,0,1,0,0,1,1,88,993286,192849
2022-08-24,16,1,0,0,0,56,1,1,70,998905,169772
2022-08-24,1,1,0,1,1,19,1,1,113,1043880,188695
2022-08-24,5,1,0,0,1,56,1,1,43,1023332,239590
2022-08-24,1,0,0,1,1,22,1,1,44,1009060,243296
2022-08-24,1,0,0,1,1,20,1,1,46,1012009,253420
2022-08-24,6,0,0,1,0,15,1,1,101,1047478,156433
2022-08-24,6,1,0,0,1,67,1,1,107,1034795,197022
2022-08-24,1,0,0,1,1,16,1,1,49,1025759,256738
2022-08-24,1,0,0,1,1,14,1,4,42,1014530,244202
2022-08-24,8,0,0,1,0,23,1,1,77,1004443,184744
2022-08-24,5,1,0,0,1,65,1,1,19,992744,217459
2022-08-24,1,0,0,1,0,0,1,2,52,1014546,253826
2022-08-24,1,0,0,1,1,16,1,4,48,1014189,249252
2022-08-24,1,0,0,1,0,20,1,1,40,1005789,235331
2022-08-24,13,0,0,0,1,22,1,1,40,1005558,236141
2022-08-24,12,1,0,0,1,30,1,4,46,1011817,252813
2022-08-24,5,1,0,1,0,40,1,3,50,1009403,261896
2022-08-24,7,0,0,0,0,0,1,1,81,1006910,185846
2022-08-24,5,0,0,0,0,32,1,3,66,991301,171009
2022-08-24,5,0,0,0,1,43,2,3,66,991301,171009
2022-08-24,1,0,0,1,0,0,1,4,43,1023383,238455
2022-08-24,1,0,0,1,0,26,1,4,68,975835,172319
2022-08-24,1,0,0,1,0,27,1,2,68,975835,172319
2022-08-24,1,0,1,1,1,17,1,2,52,1017815,257380
2022-08-24,3,0,0,0,0,14,1,1,18,985016,218404
2022-08-24,3,0,0,0,0,15,1,4,18,985016,218404
2022-08-24,3,0,0,0,0,15,1,1,18,985016,218404
2022-08-24,3,0,0,0,0,15,1,1,18,985016,218404
2022-08-24,1,0,0,1,0,23,1,1,79,999202,193109
2022-08-24,1,1,0,1,1,20,1,1,90,1000810,195847
2022-08-24,1,1,0,1,1,22,1,2,44,1006538,243537
2022-08-24,5,1,0,0,0,49,1,3,45,1030663,247812
2022-08-24,1,0,0,1,1,22,1,1,75,1016455,181886
2022-08-24,3,0,0,0,0,15,1,4,18,985016,218404
2022-08-24,3,0,0,0,0,15,1,1,18,985016,218404
2022-08-24,6,1,0,0,0,22,1,1,121,939532,169383
